date,cash,positions_count,total_value,return,daily_return,cumulative_max,drawdown
2025-06-10 00:00:00-04:00,1070815.8200645447,0,1070815.8200645447,7.081582006454479,0.0,1097498.3046913147,-2.431209644034471
2025-06-11 00:00:00-04:00,1035765.8208274841,2,1070815.8200645447,7.081582006454479,0.0,1097498.3046913147,-2.431209644034471
2025-06-12 00:00:00-04:00,1070610.821094513,0,1070610.821094513,7.061082109451289,-0.019144185787189905,1097498.3046913147,-2.4498883945305194
2025-06-13 00:00:00-04:00,1016805.8207893372,1,1070610.821094513,7.061082109451289,0.0,1097498.3046913147,-2.4498883945305194
2025-06-16 00:00:00-04:00,952178.3202552795,3,1069580.822315216,6.958082231521612,-0.09620664755133346,1097498.3046913147,-2.5437380865887316
2025-06-17 00:00:00-04:00,942490.8221626282,2,1069935.8199501038,6.993581995010367,0.03319035153597216,1097498.3046913147,-2.5113920106658583
2025-06-18 00:00:00-04:00,1037000.8242988586,1,1068698.3245277405,6.869832452774038,-0.11566071527738808,1097498.3046913147,-2.624148031980289
2025-06-20 00:00:00-04:00,1049295.8262825012,1,1069060.8256721497,6.906082567214966,0.03391987580492195,1097498.3046913147,-2.591118263928749
2025-06-23 00:00:00-04:00,77788.32944869995,12,1069335.8271980286,6.933582719802867,0.02572365568684898,1097498.3046913147,-2.566061138582554
2025-06-24 00:00:00-04:00,603513.3298301697,5,1077385.8273887634,7.738582738876332,0.7528037484564765,1097498.3046913147,-1.8325747945650006
2025-06-25 00:00:00-04:00,938888.3298301697,2,1067633.3249473572,6.763332494735708,-0.9052005505811422,1097498.3046913147,-2.7211868680159346
2025-06-26 00:00:00-04:00,1034358.3310508728,1,1070278.329219818,7.027832921981814,0.24774463391645796,1097498.3046913147,-2.480183828543825
2025-06-27 00:00:00-04:00,1016348.330821991,2,1070310.8304405212,7.031083044052133,0.0030367073513337672,1097498.3046913147,-2.4772224371171325
2025-06-30 00:00:00-04:00,592953.32654953,9,1069583.329524994,6.958332952499391,-0.06797099448464516,1097498.3046913147,-2.543509638875685
2025-07-01 00:00:00-04:00,641428.3345603943,7,1070935.8323478699,7.093583234786993,0.1264513746186191,1097498.3046913147,-2.4202745671589754
2025-07-02 00:00:00-04:00,1074530.8354759216,0,1074530.8354759216,7.453083547592154,0.3356880047771238,1097498.3046913147,-2.0927111337864845
2025-07-03 00:00:00-04:00,1055433.3356285095,1,1074530.8354759216,7.453083547592154,0.0,1097498.3046913147,-2.0927111337864845
2025-07-07 00:00:00-04:00,1055433.3356285095,1,1074565.8353233337,7.456583532333383,0.0032572213152448626,1097498.3046913147,-2.089522076704342
2025-07-08 00:00:00-04:00,1073913.3351707458,0,1073913.3351707458,7.391333517074594,-0.06072221274293632,1097498.3046913147,-2.1489754854065457
2025-07-09 00:00:00-04:00,1073913.3351707458,0,1073913.3351707458,7.391333517074594,0.0,1097498.3046913147,-2.1489754854065457
2025-07-10 00:00:00-04:00,1017390.8360862732,1,1073913.3351707458,7.391333517074594,0.0,1097498.3046913147,-2.1489754854065457
2025-07-11 00:00:00-04:00,1074100.8351707458,0,1074100.8351707458,7.410083517074595,0.017459509427752984,1097498.3046913147,-2.1318911765562776
2025-07-14 00:00:00-04:00,1074100.8351707458,0,1074100.8351707458,7.410083517074595,0.0,1097498.3046913147,-2.1318911765562776
2025-07-15 00:00:00-04:00,1074100.8351707458,0,1074100.8351707458,7.410083517074595,0.0,1097498.3046913147,-2.1318911765562776
2025-07-16 00:00:00-04:00,1034080.8347129822,1,1074100.8351707458,7.410083517074595,0.0,1097498.3046913147,-2.1318911765562776
2025-07-17 00:00:00-04:00,969010.835018158,2,1074183.3356285095,7.418333562850954,0.007680885729000053,1097498.3046913147,-2.1243740389524146
2025-07-18 00:00:00-04:00,771765.8360862732,1,1074075.833644867,7.407583364486703,-0.01000778731869989,1097498.3046913147,-2.134169223435445
